Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,99.999%,100%
GET,/api/breed/basenji/images/random,2,0,51.047563552856445,54.6262264251709,51.047563552856445,58.20488929748535,94.0,0.0033352577359028923,0.0,58,58,58,58,58,58,58,58,58,58,58,58
GET,/api/breed/basenji/images/random/12,1,0,64.09525871276855,64.09525871276855,64.09525871276855,64.09525871276855,799.0,0.0016676288679514462,0.0,64,64,64,64,64,64,64,64,64,64,64,64
GET,/api/breed/basenji/images/random/17,1,0,50.504446029663086,50.504446029663086,50.504446029663086,50.504446029663086,1118.0,0.0016676288679514462,0.0,51,51,51,51,51,51,51,51,51,51,51,51
GET,/api/breed/basenji/images/random/2,1,0,74.3246078491211,74.3246078491211,74.3246078491211,74.3246078491211,160.0,0.0016676288679514462,0.0,74,74,74,74,74,74,74,74,74,74,74,74
GET,/api/breed/basenji/images/random/33,1,0,57.81888961791992,57.81888961791992,57.81888961791992,57.81888961791992,2138.0,0.0016676288679514462,0.0,58,58,58,58,58,58,58,58,58,58,58,58
GET,/api/breed/beagle/images,2,0,50,50.11916160583496,49.668312072753906,50.570011138916016,12605.0,0.0033352577359028923,0.0,51,51,51,51,51,51,51,51,51,51,51,51
GET,/api/breed/beagle/images/random,6,0,60,64.5156701405843,51.76663398742676,87.88251876831055,93.66666666666667,0.010005773207708677,0.0,62,62,71,71,88,88,88,88,88,88,88,88
GET,/api/breed/beagle/images/random/16,1,0,58.1212043762207,58.1212043762207,58.1212043762207,58.1212043762207,1049.0,0.0016676288679514462,0.0,58,58,58,58,58,58,58,58,58,58,58,58
GET,/api/breed/beagle/images/random/59,1,0,54.003000259399414,54.003000259399414,54.003000259399414,54.003000259399414,3773.0,0.0016676288679514462,0.0,54,54,54,54,54,54,54,54,54,54,54,54
GET,/api/breed/bluetick/images/random,6,0,52,60.106476147969566,50.284624099731445,85.79230308532715,95.0,0.010005773207708677,0.0,59,59,62,62,86,86,86,86,86,86,86,86
GET,/api/breed/bluetick/images/random/13,1,0,56.77676200866699,56.77676200866699,56.77676200866699,56.77676200866699,873.0,0.0016676288679514462,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/bluetick/images/random/27,1,0,51.89180374145508,51.89180374145508,51.89180374145508,51.89180374145508,1778.0,0.0016676288679514462,0.0,52,52,52,52,52,52,52,52,52,52,52,52
GET,/api/breed/bluetick/images/random/8,1,0,52.99854278564453,52.99854278564453,52.99854278564453,52.99854278564453,550.0,0.0016676288679514462,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/borzoi/images,1,0,72.94416427612305,72.94416427612305,72.94416427612305,72.94416427612305,9543.0,0.0016676288679514462,0.0,73,73,73,73,73,73,73,73,73,73,73,73
GET,/api/breed/borzoi/images/random,1,0,62.61873245239258,62.61873245239258,62.61873245239258,62.61873245239258,93.0,0.0016676288679514462,0.0,63,63,63,63,63,63,63,63,63,63,63,63
GET,/api/breed/borzoi/images/random/13,1,0,84.34629440307617,84.34629440307617,84.34629440307617,84.34629440307617,851.0,0.0016676288679514462,0.0,84,84,84,84,84,84,84,84,84,84,84,84
GET,/api/breed/borzoi/images/random/14,1,0,52.92344093322754,52.92344093322754,52.92344093322754,52.92344093322754,914.0,0.0016676288679514462,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/borzoi/images/random/25,1,0,56.80274963378906,56.80274963378906,56.80274963378906,56.80274963378906,1611.0,0.0016676288679514462,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/borzoi/images/random/5,1,0,56.444644927978516,56.444644927978516,56.444644927978516,56.444644927978516,347.0,0.0016676288679514462,0.0,56,56,56,56,56,56,56,56,56,56,56,56
GET,/api/breed/bouvier/images,2,0,53,52.98280715942383,52.53291130065918,53.43270301818848,9597.0,0.0033352577359028923,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/bouvier/images/random,4,0,56,57.23559856414795,53.22098731994629,64.09001350402832,93.75,0.006670515471805785,0.0,56,56,64,64,64,64,64,64,64,64,64,64
GET,/api/breed/bouvier/images/random/28,1,0,63.97294998168945,63.97294998168945,63.97294998168945,63.97294998168945,1815.0,0.0016676288679514462,0.0,64,64,64,64,64,64,64,64,64,64,64,64
GET,/api/breed/bouvier/images/random/32,1,0,80.03616333007812,80.03616333007812,80.03616333007812,80.03616333007812,2075.0,0.0016676288679514462,0.0,80,80,80,80,80,80,80,80,80,80,80,80
GET,/api/breed/bouvier/images/random/34,1,0,60.95242500305176,60.95242500305176,60.95242500305176,60.95242500305176,2199.0,0.0016676288679514462,0.0,61,61,61,61,61,61,61,61,61,61,61,61
GET,/api/breed/boxer/images,1,0,42.157649993896484,42.157649993896484,42.157649993896484,42.157649993896484,9506.0,0.0016676288679514462,0.0,42,42,42,42,42,42,42,42,42,42,42,42
GET,/api/breed/boxer/images/random,3,0,54,57.43058522542318,53.30157279968262,64.79287147521973,92.0,0.005002886603854339,0.0,54,54,65,65,65,65,65,65,65,65,65,65
GET,/api/breed/boxer/images/random/26,1,0,58.29334259033203,58.29334259033203,58.29334259033203,58.29334259033203,1644.0,0.0016676288679514462,0.0,58,58,58,58,58,58,58,58,58,58,58,58
GET,/api/breed/boxer/images/random/27,1,0,486.14001274108887,486.14001274108887,486.14001274108887,486.14001274108887,1700.0,0.0016676288679514462,0.0,490,490,490,490,490,490,490,490,490,490,490,490
GET,/api/breed/boxer/images/random/47,1,0,55.61089515686035,55.61089515686035,55.61089515686035,55.61089515686035,2946.0,0.0016676288679514462,0.0,56,56,56,56,56,56,56,56,56,56,56,56
GET,/api/breed/boxer/images/random/56,1,0,62.14570999145508,62.14570999145508,62.14570999145508,62.14570999145508,3497.0,0.0016676288679514462,0.0,62,62,62,62,62,62,62,62,62,62,62,62
GET,/api/breed/brabancon/images/random,1,0,60.15658378601074,60.15658378601074,60.15658378601074,60.15658378601074,96.0,0.0016676288679514462,0.0,60,60,60,60,60,60,60,60,60,60,60,60
GET,/api/breed/brabancon/images/random/21,2,0,65,69.59700584411621,64.6665096282959,74.52750205993652,1410.5,0.0033352577359028923,0.0,75,75,75,75,75,75,75,75,75,75,75,75
GET,/api/breed/brabancon/images/random/31,2,0,55,55.37223815917969,54.75449562072754,55.989980697631836,2066.5,0.0033352577359028923,0.0,56,56,56,56,56,56,56,56,56,56,56,56
GET,/api/breed/brabancon/images/random/33,1,0,64.59665298461914,64.59665298461914,64.59665298461914,64.59665298461914,2200.0,0.0016676288679514462,0.0,65,65,65,65,65,65,65,65,65,65,65,65
GET,/api/breed/brabancon/images/random/37,1,0,50.86183547973633,50.86183547973633,50.86183547973633,50.86183547973633,2459.0,0.0016676288679514462,0.0,51,51,51,51,51,51,51,51,51,51,51,51
GET,/api/breed/briard/images/random,2,0,58,58.07697772979736,57.58094787597656,58.573007583618164,93.0,0.0033352577359028923,0.0,59,59,59,59,59,59,59,59,59,59,59,59
GET,/api/breed/briard/images/random/25,1,0,58.71224403381348,58.71224403381348,58.71224403381348,58.71224403381348,1605.0,0.0016676288679514462,0.0,59,59,59,59,59,59,59,59,59,59,59,59
GET,/api/breed/buhund/list,6,0,42,45.90761661529541,40.22932052612305,58.40563774108887,44.0,0.010005773207708677,0.0,46,46,48,48,58,58,58,58,58,58,58,58
GET,/api/breed/buhund/norwegian/images/random,3,0,54,57.180563608805336,51.407814025878906,66.13326072692871,95.0,0.005002886603854339,0.0,54,54,66,66,66,66,66,66,66,66,66,66
GET,/api/breed/buhund/norwegian/images/random/18,2,0,51,89.34211730957031,50.9035587310791,127.78067588806152,227.0,0.0033352577359028923,0.0,130,130,130,130,130,130,130,130,130,130,130,130
GET,/api/breed/buhund/norwegian/images/random/27,1,0,55.40728569030762,55.40728569030762,55.40728569030762,55.40728569030762,227.0,0.0016676288679514462,0.0,55,55,55,55,55,55,55,55,55,55,55,55
GET,/api/breed/buhund/norwegian/images/random/34,1,0,54.51512336730957,54.51512336730957,54.51512336730957,54.51512336730957,227.0,0.0016676288679514462,0.0,55,55,55,55,55,55,55,55,55,55,55,55
GET,/api/breed/buhund/norwegian/images/random/48,1,0,62.380313873291016,62.380313873291016,62.380313873291016,62.380313873291016,227.0,0.0016676288679514462,0.0,62,62,62,62,62,62,62,62,62,62,62,62
GET,/api/breed/buhund/norwegian/images/random/58,1,0,48.88033866882324,48.88033866882324,48.88033866882324,48.88033866882324,227.0,0.0016676288679514462,0.0,49,49,49,49,49,49,49,49,49,49,49,49
GET,/api/breed/buhund/norwegian/images/random/9,1,0,68.66598129272461,68.66598129272461,68.66598129272461,68.66598129272461,227.0,0.0016676288679514462,0.0,69,69,69,69,69,69,69,69,69,69,69,69
GET,/api/breed/bulldog/boston/images/random,6,0,55,58.15589427947998,49.53598976135254,70.9993839263916,101.16666666666667,0.010005773207708677,0.0,56,56,65,65,71,71,71,71,71,71,71,71
GET,/api/breed/bulldog/boston/images/random/14,1,0,61.22589111328125,61.22589111328125,61.22589111328125,61.22589111328125,1026.0,0.0016676288679514462,0.0,61,61,61,61,61,61,61,61,61,61,61,61
GET,/api/breed/bulldog/boston/images/random/2,1,0,57.21139907836914,57.21139907836914,57.21139907836914,57.21139907836914,173.0,0.0016676288679514462,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/bulldog/boston/images/random/25,1,0,59.99946594238281,59.99946594238281,59.99946594238281,59.99946594238281,1806.0,0.0016676288679514462,0.0,60,60,60,60,60,60,60,60,60,60,60,60
GET,/api/breed/bulldog/boston/images/random/30,1,0,168.93577575683594,168.93577575683594,168.93577575683594,168.93577575683594,2164.0,0.0016676288679514462,0.0,170,170,170,170,170,170,170,170,170,170,170,170
GET,/api/breed/bulldog/boston/images/random/45,1,0,61.81526184082031,61.81526184082031,61.81526184082031,61.81526184082031,3226.0,0.0016676288679514462,0.0,62,62,62,62,62,62,62,62,62,62,62,62
GET,/api/breed/bulldog/boston/images/random/9,1,0,57.524919509887695,57.524919509887695,57.524919509887695,57.524919509887695,672.0,0.0016676288679514462,0.0,58,58,58,58,58,58,58,58,58,58,58,58
GET,/api/breed/bulldog/english/images/random,4,0,66,76.3171911239624,56.467294692993164,113.10601234436035,95.0,0.006670515471805785,0.0,70,70,110,110,110,110,110,110,110,110,110,110
GET,/api/breed/bulldog/english/images/random/20,1,0,64.40186500549316,64.40186500549316,64.40186500549316,64.40186500549316,224.0,0.0016676288679514462,0.0,64,64,64,64,64,64,64,64,64,64,64,64
GET,/api/breed/bulldog/english/images/random/9,1,0,70.26052474975586,70.26052474975586,70.26052474975586,70.26052474975586,224.0,0.0016676288679514462,0.0,70,70,70,70,70,70,70,70,70,70,70,70
GET,/api/breed/bulldog/french/images,1,0,56.070804595947266,56.070804595947266,56.070804595947266,56.070804595947266,11439.0,0.0016676288679514462,0.0,56,56,56,56,56,56,56,56,56,56,56,56
GET,/api/breed/bulldog/french/images/random,3,0,66,75.98718007405598,53.08246612548828,109.03549194335938,100.66666666666667,0.005002886603854339,0.0,66,66,110,110,110,110,110,110,110,110,110,110
GET,/api/breed/bulldog/french/images/random/11,1,0,66.99991226196289,66.99991226196289,66.99991226196289,66.99991226196289,812.0,0.0016676288679514462,0.0,67,67,67,67,67,67,67,67,67,67,67,67
GET,/api/breed/bulldog/french/images/random/12,1,0,49.00360107421875,49.00360107421875,49.00360107421875,49.00360107421875,882.0,0.0016676288679514462,0.0,49,49,49,49,49,49,49,49,49,49,49,49
GET,/api/breed/bulldog/french/images/random/13,1,0,48.86507987976074,48.86507987976074,48.86507987976074,48.86507987976074,951.0,0.0016676288679514462,0.0,49,49,49,49,49,49,49,49,49,49,49,49
GET,/api/breed/bulldog/french/images/random/14,1,0,68.61352920532227,68.61352920532227,68.61352920532227,68.61352920532227,1026.0,0.0016676288679514462,0.0,69,69,69,69,69,69,69,69,69,69,69,69
GET,/api/breed/bulldog/french/images/random/36,1,0,486.011266708374,486.011266708374,486.011266708374,486.011266708374,2575.0,0.0016676288679514462,0.0,490,490,490,490,490,490,490,490,490,490,490,490
GET,/api/breed/bulldog/french/images/random/43,1,0,60.54806709289551,60.54806709289551,60.54806709289551,60.54806709289551,3074.0,0.0016676288679514462,0.0,61,61,61,61,61,61,61,61,61,61,61,61
GET,/api/breed/bulldog/french/images/random/5,1,0,71.6094970703125,71.6094970703125,71.6094970703125,71.6094970703125,385.0,0.0016676288679514462,0.0,72,72,72,72,72,72,72,72,72,72,72,72
GET,/api/breed/bulldog/french/images/random/52,1,0,61.43593788146973,61.43593788146973,61.43593788146973,61.43593788146973,3704.0,0.0016676288679514462,0.0,61,61,61,61,61,61,61,61,61,61,61,61
GET,/api/breed/bulldog/french/images/random/58,1,0,57.14726448059082,57.14726448059082,57.14726448059082,57.14726448059082,4140.0,0.0016676288679514462,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/bulldog/list,10,0,48,50.690603256225586,40.334224700927734,63.60435485839844,60.0,0.016676288679514463,0.0,49,54,59,60,64,64,64,64,64,64,64,64
GET,/api/breed/bullterrier/list,13,0,48,56.33656795208271,40.81082344055176,145.0362205505371,48.0,0.021679175283368803,0.0,48,54,56,57,59,150,150,150,150,150,150,150
GET,/api/breed/bullterrier/staffordshire/images/random,2,0,58.27045440673828,59.03339385986328,58.27045440673828,59.79633331298828,112.0,0.0033352577359028923,0.0,60,60,60,60,60,60,60,60,60,60,60,60
GET,/api/breed/bullterrier/staffordshire/images/random/22,1,0,75.50287246704102,75.50287246704102,75.50287246704102,75.50287246704102,1833.0,0.0016676288679514462,0.0,76,76,76,76,76,76,76,76,76,76,76,76
GET,/api/breed/bullterrier/staffordshire/images/random/34,1,0,52.747488021850586,52.747488021850586,52.747488021850586,52.747488021850586,2821.0,0.0016676288679514462,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/bullterrier/staffordshire/images/random/41,1,0,64.90921974182129,64.90921974182129,64.90921974182129,64.90921974182129,3396.0,0.0016676288679514462,0.0,65,65,65,65,65,65,65,65,65,65,65,65
GET,/api/breed/bullterrier/staffordshire/images/random/53,1,0,64.04781341552734,64.04781341552734,64.04781341552734,64.04781341552734,4377.0,0.0016676288679514462,0.0,64,64,64,64,64,64,64,64,64,64,64,64
GET,/api/breed/cairn/images/random,3,0,64,180.27504285176596,51.0554313659668,425.74024200439453,92.0,0.005002886603854339,0.0,64,64,430,430,430,430,430,430,430,430,430,430
GET,/api/breed/cairn/images/random/27,1,0,56.629180908203125,56.629180908203125,56.629180908203125,56.629180908203125,1703.0,0.0016676288679514462,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/cairn/images/random/31,1,0,185.61220169067383,185.61220169067383,185.61220169067383,185.61220169067383,1953.0,0.0016676288679514462,0.0,190,190,190,190,190,190,190,190,190,190,190,190
GET,/api/breed/cattledog/australian/images/random,1,0,60.51445007324219,60.51445007324219,60.51445007324219,60.51445007324219,101.0,0.0016676288679514462,0.0,61,61,61,61,61,61,61,61,61,61,61,61
GET,/api/breed/cattledog/australian/images/random/20,1,0,77.48055458068848,77.48055458068848,77.48055458068848,77.48055458068848,1310.0,0.0016676288679514462,0.0,77,77,77,77,77,77,77,77,77,77,77,77
GET,/api/breed/cattledog/australian/images/random/59,1,0,58.28976631164551,58.28976631164551,58.28976631164551,58.28976631164551,1310.0,0.0016676288679514462,0.0,58,58,58,58,58,58,58,58,58,58,58,58
GET,/api/breed/cattledog/list,12,0,45,50.19315083821615,39.78729248046875,68.78829002380371,45.0,0.020011546415417355,0.0,48,55,56,56,65,69,69,69,69,69,69,69
GET,/api/breed/chihuahua/images,1,0,63.29512596130371,63.29512596130371,63.29512596130371,63.29512596130371,10063.0,0.0016676288679514462,0.0,63,63,63,63,63,63,63,63,63,63,63,63
GET,/api/breed/chihuahua/images/random,2,0,53,184.37659740447998,52.781105041503906,315.97208976745605,96.5,0.0033352577359028923,0.0,320,320,320,320,320,320,320,320,320,320,320,320
GET,/api/breed/chihuahua/images/random/11,1,0,58.305978775024414,58.305978775024414,58.305978775024414,58.305978775024414,758.0,0.0016676288679514462,0.0,58,58,58,58,58,58,58,58,58,58,58,58
GET,/api/breed/chihuahua/images/random/17,1,0,47.86038398742676,47.86038398742676,47.86038398742676,47.86038398742676,1154.0,0.0016676288679514462,0.0,48,48,48,48,48,48,48,48,48,48,48,48
GET,/api/breed/chihuahua/images/random/37,1,0,52.57058143615723,52.57058143615723,52.57058143615723,52.57058143615723,2473.0,0.0016676288679514462,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/chihuahua/images/random/40,1,0,67.87514686584473,67.87514686584473,67.87514686584473,67.87514686584473,2674.0,0.0016676288679514462,0.0,68,68,68,68,68,68,68,68,68,68,68,68
GET,/api/breed/chihuahua/images/random/53,1,0,56.99944496154785,56.99944496154785,56.99944496154785,56.99944496154785,3536.0,0.0016676288679514462,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/chihuahua/images/random/54,1,0,56.060075759887695,56.060075759887695,56.060075759887695,56.060075759887695,3593.0,0.0016676288679514462,0.0,56,56,56,56,56,56,56,56,56,56,56,56
GET,/api/breed/chihuahua/images/random/58,1,0,81.3899040222168,81.3899040222168,81.3899040222168,81.3899040222168,3860.0,0.0016676288679514462,0.0,81,81,81,81,81,81,81,81,81,81,81,81
GET,/api/breed/chow/images,1,0,56.529998779296875,56.529998779296875,56.529998779296875,56.529998779296875,12094.0,0.0016676288679514462,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/chow/images/random,4,0,63,72.86328077316284,55.59897422790527,87.66436576843262,91.0,0.006670515471805785,0.0,85,85,88,88,88,88,88,88,88,88,88,88
GET,/api/breed/chow/images/random/26,1,0,61.18154525756836,61.18154525756836,61.18154525756836,61.18154525756836,1630.0,0.0016676288679514462,0.0,61,61,61,61,61,61,61,61,61,61,61,61
GET,/api/breed/chow/images/random/43,1,0,62.0722770690918,62.0722770690918,62.0722770690918,62.0722770690918,2662.0,0.0016676288679514462,0.0,62,62,62,62,62,62,62,62,62,62,62,62
GET,/api/breed/chow/images/random/54,1,0,65.78683853149414,65.78683853149414,65.78683853149414,65.78683853149414,3331.0,0.0016676288679514462,0.0,66,66,66,66,66,66,66,66,66,66,66,66
GET,/api/breed/clumber/images/random,5,0,54,62.40553855895996,50.71902275085449,89.24007415771484,93.6,0.008338144339757231,0.0,54,65,65,89,89,89,89,89,89,89,89,89
GET,/api/breed/clumber/images/random/35,1,0,80.16419410705566,80.16419410705566,80.16419410705566,80.16419410705566,2270.0,0.0016676288679514462,0.0,80,80,80,80,80,80,80,80,80,80,80,80
GET,/api/breed/clumber/images/random/4,2,0,57.06286430358887,63.730478286743164,57.06286430358887,70.39809226989746,288.0,0.0033352577359028923,0.0,70,70,70,70,70,70,70,70,70,70,70,70
GET,/api/breed/clumber/images/random/53,1,0,54.99458312988281,54.99458312988281,54.99458312988281,54.99458312988281,3419.0,0.0016676288679514462,0.0,55,55,55,55,55,55,55,55,55,55,55,55
GET,/api/breed/cockapoo/images,2,0,43,52.48451232910156,42.5877571105957,62.38126754760742,150.0,0.0033352577359028923,0.0,62,62,62,62,62,62,62,62,62,62,62,62
GET,/api/breed/cockapoo/images/random,4,0,56,62.06202507019043,52.44636535644531,77.27956771850586,89.0,0.006670515471805785,0.0,63,63,77,77,77,77,77,77,77,77,77,77
GET,/api/breed/cockapoo/images/random/53,1,0,51.938533782958984,51.938533782958984,51.938533782958984,51.938533782958984,150.0,0.0016676288679514462,0.0,52,52,52,52,52,52,52,52,52,52,52,52
GET,/api/breed/cockapoo/images/random/9,1,0,58.980464935302734,58.980464935302734,58.980464935302734,58.980464935302734,150.0,0.0016676288679514462,0.0,59,59,59,59,59,59,59,59,59,59,59,59
GET,/api/breed/collie/border/images/random,9,0,58,57.8714476691352,47.29890823364258,69.1232681274414,99.44444444444444,0.015008659811563015,0.0,58,60,62,69,69,69,69,69,69,69,69,69
GET,/api/breed/collie/border/images/random/21,1,0,54.880380630493164,54.880380630493164,54.880380630493164,54.880380630493164,1500.0,0.0016676288679514462,0.0,55,55,55,55,55,55,55,55,55,55,55,55
GET,/api/breed/collie/border/images/random/44,1,0,248.0144500732422,248.0144500732422,248.0144500732422,248.0144500732422,3100.0,0.0016676288679514462,0.0,250,250,250,250,250,250,250,250,250,250,250,250
GET,/api/breed/collie/border/images/random/46,1,0,67.08526611328125,67.08526611328125,67.08526611328125,67.08526611328125,3230.0,0.0016676288679514462,0.0,67,67,67,67,67,67,67,67,67,67,67,67
GET,/api/breed/collie/border/images/random/58,1,0,66.497802734375,66.497802734375,66.497802734375,66.497802734375,4059.0,0.0016676288679514462,0.0,66,66,66,66,66,66,66,66,66,66,66,66
GET,/api/breed/collie/list,8,0,48,49.69760775566101,41.61381721496582,62.00075149536133,41.0,0.01334103094361157,0.0,49,53,57,57,62,62,62,62,62,62,62,62
GET,/api/breed/coonhound/images,1,0,69.55337524414062,69.55337524414062,69.55337524414062,69.55337524414062,10474.0,0.0016676288679514462,0.0,70,70,70,70,70,70,70,70,70,70,70,70
