"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1597344944","20","","Aggregated",3.30,0.00,58,63,66,66,76,84,84,84,84,84,84,84,353,0,55,63,36,209,1662
"1597344946","20","","Aggregated",3.40,0.00,57,59,65,66,76,84,93,93,93,93,93,93,361,0,55,63,36,209,1654
"1597344949","20","","Aggregated",3.00,0.00,57,65,69,70,84,91,93,93,93,93,93,93,369,0,55,63,36,209,1663
"1597344951","20","","Aggregated",3.40,0.00,57,66,70,76,84,93,170,170,170,170,170,170,377,0,55,63,36,209,1644
"1597344953","20","","Aggregated",3.60,0.00,54,61,67,72,91,93,170,170,170,170,170,170,381,0,55,63,36,209,1659
"1597344955","20","","Aggregated",3.40,0.00,55,62,69,72,91,93,170,170,170,170,170,170,387,0,55,63,36,209,1647
"1597344957","20","","Aggregated",3.20,0.00,55,61,65,69,76,91,170,170,170,170,170,170,399,0,55,62,36,209,1639
"1597344959","20","","Aggregated",3.30,0.00,55,59,61,64,69,72,81,81,81,81,81,81,403,0,55,62,36,209,1637
"1597344961","20","","Aggregated",3.40,0.00,53,56,61,61,69,81,90,90,90,90,90,90,411,0,55,62,36,209,1670
"1597344964","20","","Aggregated",3.30,0.00,53,56,61,61,77,90,100,100,100,100,100,100,417,0,55,62,36,209,1695
"1597344966","20","","Aggregated",3.30,0.00,54,59,72,74,90,100,170,170,170,170,170,170,425,0,55,62,36,209,1677
"1597344968","20","","Aggregated",3.70,0.00,54,58,61,72,77,100,170,170,170,170,170,170,435,0,55,62,36,209,1665
"1597344970","20","","Aggregated",3.10,0.00,54,58,61,72,77,100,170,170,170,170,170,170,439,0,55,62,36,209,1651
"1597344972","20","","Aggregated",3.60,0.00,54,56,61,72,80,170,190,190,190,190,190,190,447,0,55,62,36,209,1648
"1597344974","20","","Aggregated",3.30,0.00,54,56,63,69,74,80,190,190,190,190,190,190,455,0,55,62,36,209,1670
"1597344976","20","","Aggregated",3.70,0.00,55,58,65,68,73,190,240,240,240,240,240,240,461,0,55,62,36,235,1681
"1597344979","20","","Aggregated",3.50,0.00,61,68,73,80,190,190,240,240,240,240,240,240,466,0,55,63,36,235,1672
"1597344981","20","","Aggregated",2.80,0.00,61,65,69,73,81,190,240,240,240,240,240,240,477,0,55,63,36,235,1743
"1597344983","20","","Aggregated",3.50,0.00,57,63,66,71,94,190,240,240,240,240,240,240,484,0,55,62,36,235,1752
"1597344985","20","","Aggregated",3.40,0.00,56,61,64,70,81,94,190,190,190,190,190,190,490,0,55,62,36,235,1746
"1597344987","20","","Aggregated",3.30,0.00,54,60,64,70,81,94,190,190,190,190,190,190,496,0,55,62,36,235,1737
"1597344989","20","","Aggregated",3.40,0.00,53,57,59,64,80,85,190,190,190,190,190,190,503,0,55,63,36,235,1745
"1597344992","20","","Aggregated",3.50,0.00,57,59,70,73,85,120,190,190,190,190,190,190,510,0,55,63,36,235,1723
"1597344994","20","","Aggregated",3.20,0.00,57,61,65,75,89,120,190,190,190,190,190,190,519,0,55,62,36,235,1716
"1597344996","20","","Aggregated",3.40,0.00,57,60,65,71,80,120,190,190,190,190,190,190,526,0,55,62,36,235,1711
"1597344998","20","","Aggregated",3.30,0.00,58,60,65,71,80,89,120,120,120,120,120,120,531,0,55,62,36,235,1711
"1597345000","20","","Aggregated",3.20,0.00,57,59,61,62,68,75,89,89,89,89,89,89,537,0,55,62,36,235,1715
"1597345003","20","","Aggregated",3.20,0.00,58,59,61,61,68,71,75,75,75,75,75,75,544,0,55,62,36,235,1734
"1597345005","20","","Aggregated",3.00,0.00,54,58,60,61,63,67,68,68,68,68,68,68,553,0,55,62,36,235,1721
"1597345007","20","","Aggregated",3.20,0.00,54,55,59,61,63,67,98,98,98,98,98,98,558,0,55,62,36,235,1717
"1597345009","20","","Aggregated",2.70,0.00,54,56,61,62,67,98,190,190,190,190,190,190,567,0,55,62,36,235,1717
"1597345011","20","","Aggregated",3.40,0.00,54,57,62,64,81,98,190,190,190,190,190,190,570,0,55,62,36,235,1738
"1597345014","20","","Aggregated",3.00,0.00,58,63,64,70,81,98,190,190,190,190,190,190,579,0,55,62,36,235,1733
"1597345016","20","","Aggregated",3.40,0.00,59,63,65,70,79,81,190,190,190,190,190,190,586,0,55,62,36,235,1746
"1597345018","20","","Aggregated",3.20,0.00,59,61,65,65,76,79,81,81,81,81,81,81,597,0,55,62,36,235,1754
"1597345020","20","","Aggregated",3.20,0.00,59,61,64,64,75,76,79,79,79,79,79,79,600,0,55,62,36,235,1771
"1597345022","20","","Aggregated",3.10,0.00,57,61,64,65,76,88,94,94,94,94,94,94,609,0,55,62,36,235,1771
"1597345025","20","","Aggregated",3.60,0.00,54,59,61,61,76,88,94,94,94,94,94,94,614,0,55,62,36,235,1762
"1597345027","20","","Aggregated",3.20,0.00,54,58,69,73,88,94,120,120,120,120,120,120,623,0,55,62,36,235,1748
"1597345029","20","","Aggregated",3.20,0.00,55,59,71,73,88,120,210,210,210,210,210,210,630,0,55,62,36,235,1749
"1597345031","20","","Aggregated",3.10,0.00,59,67,71,73,78,120,210,210,210,210,210,210,636,0,55,62,36,235,1743
"1597345033","20","","Aggregated",3.00,0.00,59,67,69,71,78,120,210,210,210,210,210,210,644,0,55,62,36,235,1737
"1597345035","20","","Aggregated",3.10,0.00,61,67,71,71,75,78,210,210,210,210,210,210,650,0,55,62,36,235,1725
"1597345038","20","","Aggregated",3.30,0.00,59,66,67,67,75,78,78,78,78,78,78,78,655,0,55,62,36,235,1737
"1597345040","20","","Aggregated",2.90,0.00,58,62,64,66,68,78,130,130,130,130,130,130,667,0,55,62,36,235,1736
"1597345042","20","","Aggregated",3.10,0.00,58,64,67,68,78,93,130,130,130,130,130,130,672,0,55,62,36,235,1744
"1597345044","20","","Aggregated",3.40,0.00,55,62,64,65,80,93,130,130,130,130,130,130,680,0,55,62,36,235,1752
"1597345047","20","","Aggregated",3.30,0.00,56,63,65,65,80,93,130,130,130,130,130,130,687,0,55,62,36,235,1740
"1597345049","20","","Aggregated",3.40,0.00,57,63,65,67,80,93,130,130,130,130,130,130,697,0,55,62,36,235,1728
"1597345051","20","","Aggregated",3.80,0.00,56,60,61,64,71,80,92,92,92,92,92,92,704,0,55,62,36,235,1714
"1597345054","20","","Aggregated",3.40,0.00,54,56,61,61,64,71,92,92,92,92,92,92,711,0,55,62,36,235,1701
"1597345056","20","","Aggregated",3.30,0.00,54,56,58,61,64,67,92,92,92,92,92,92,716,0,55,62,36,235,1709
